Date,Price,Open,High,Low,Vol.,Change %
"Feb 06, 2020",46.95,47.8,47.8,45.95,408.80K,1.29%
"Feb 05, 2020",46.35,47.25,47.45,45.8,392.36K,-1.17%
"Feb 04, 2020",46.9,48.3,49.95,45.55,939.97K,-1.78%
"Feb 03, 2020",47.75,46.05,48.45,44.35,903.36K,5.64%
"Jan 31, 2020",45.2,45.75,46.25,44.3,222.83K,-1.31%
"Jan 30, 2020",45.8,45,45.95,43.8,602.97K,1.78%
"Jan 29, 2020",45,47.9,47.9,45,433.44K,-2.81%
"Jan 28, 2020",46.3,45.1,47.25,45.1,697.64K,2.21%
"Jan 27, 2020",45.3,44.75,45.45,42.8,587.41K,1.12%
"Jan 24, 2020",44.8,46.4,46.9,44.8,736.88K,-3.45%
"Jan 23, 2020",46.4,48.35,48.4,46.4,903.04K,-4.23%
"Jan 22, 2020",48.45,46.3,48.5,45.75,514.14K,3.30%
"Jan 21, 2020",46.9,49.3,49.5,46.55,972.76K,-4.96%
"Jan 20, 2020",49.35,48.4,49.5,48.15,266.68K,2.07%
"Jan 17, 2020",48.35,47.1,49.25,46.9,1.25M,3.53%
"Jan 16, 2020",46.7,46.5,47.15,45.75,818.54K,0.00%
"Jan 15, 2020",46.7,46.35,47.35,44.6,777.58K,1.85%
"Jan 14, 2020",45.85,48,48,45.7,934.91K,-3.68%
"Jan 13, 2020",47.6,48.1,48.85,47.35,502.60K,-1.04%
"Jan 10, 2020",48.1,48.5,49.5,47.7,541.76K,-0.21%
"Jan 09, 2020",48.2,46.55,48.5,46.05,1.77M,3.66%
"Jan 08, 2020",46.5,47.5,47.5,46,1.18M,-2.31%
"Jan 07, 2020",47.6,48.35,49,46.9,901.95K,-1.86%
"Jan 06, 2020",48.5,48.4,48.7,47,719.24K,-0.61%
"Jan 03, 2020",48.8,48.25,49.45,46.5,595.36K,1.14%
"Jan 02, 2020",48.25,49.35,50.2,47.55,878.50K,-2.92%
Highest: 90.000,Lowest: 32.000,Difference: 58.000,Average: 61.244,Change %: 71.328,,
